1.040233870853005840e+02;9.544248529757454946e+01;nan;7.296457408675043155e+01;6.455870798777826280e+01;7.294083644659642118e+01;7.806530553410280504e+01;8.734326400832503623e+01;8.386030076268737332e+01;8.400410322325488721e+01;8.778597260418284520e+01;8.101675786583658123e+01;6.242857410305413168e+01;8.258027674300643639e+01;8.188011980334027839e+01
1.167148733874917923e+02;1.200438309109891861e+02;nan;7.563355193911424124e+01;6.988345700567437291e+01;1.008617972890392167e+02;9.418186909535245377e+01;9.279643966078307926e+01;1.052758195082310095e+02;8.808601937907849333e+01;9.450795406030296419e+01;8.567992867042745786e+01;7.768017562494878803e+01;9.880114755081893918e+01;8.937177556272983736e+01
2.498825132669258835e+02;2.269213301115414936e+02;nan;1.663650348517970770e+02;1.394508948057616635e+02;1.801921893788334330e+02;1.649985568988500120e+02;1.628957922860204803e+02;1.921763364107439429e+02;1.976397073363654044e+02;2.091397898461930822e+02;1.651562824587605576e+02;1.283649069900411348e+02;1.975964537189045984e+02;2.050259158756093427e+02
1.636769194661908733e+00;1.683402789029267321e+00;nan;1.184143051305783567e+00;2.323398501324018373e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00;2.164678585145214829e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.507662901422930579e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.580288026595491724e+00
