9.589815700715526248e+01;9.220875684363100788e+01;8.771400906124108587e+01;9.393472947823941865e+01;8.374230046305724784e+01;9.664223130194019973e+01;9.762894610954788277e+01;1.019743421052631618e+02;8.208951825881067066e+01;7.925056867435853292e+01;7.979950319375443257e+01;7.775572589582563410e+01;8.436903194280364460e+01;1.032377841261955069e+02;9.056441124151005795e+01
1.414423439031976102e+02;1.000054719007457606e+02;1.064743892428643761e+02;1.161676831319087881e+02;3.254919023406592373e+02;1.199202417714258075e+02;1.423890587650095654e+02;1.236726151315789508e+02;9.198851045745681176e+01;7.937995501076407834e+01;9.196829903004494611e+01;9.838141854451421864e+01;1.003351994926779582e+02;1.214522438684157777e+02;1.017307722384980906e+02
2.220727216176925367e+02;2.137393825148513429e+02;1.980203738459270255e+02;2.256183276951277037e+02;6.542872524045925502e+02;2.373920554838423982e+02;2.605631051531559024e+02;2.418240953947368439e+02;1.780666100031367307e+02;1.620698041902434454e+02;2.027365744026496372e+02;1.798019948282231155e+02;1.992574878957391036e+02;2.623550748593103776e+02;2.321808166484060791e+02
2.688308566901613350e+00;1.787223278674239246e+00;1.959394341422108887e+00;1.000000000000000000e+00;2.503487564491181150e+00;1.798712257365591816e+00;2.156867142298074302e+00;1.554849194767972786e+00;2.734931607848440915e+00;1.561055751650192391e+00;2.333076808630432097e+00;2.080065910043474631e+00;1.000000000000000000e+00;1.383621034183009968e+00;1.000000000000000000e+00
